key,0,1,2,3,4,5,6,7,8,9,10,11
523,2,1,2,0,0,"/victorypose","/vpose","/歡呼勝利 子命令
/victorypose、/vpose
做出勝利時歡呼的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
524,2,1,2,0,0,"/backflip","/bflip","/後空翻 子命令
/backflip、/bflip
做出後空翻的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
525,2,1,2,0,0,"/easterngreeting","/egreeting","/抱拳禮(/抱拳) 子命令
/easterngreeting、/egreeting
做出行抱拳禮的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
526,2,1,2,0,0,"/eureka","","/靈光一現(/靈光) 子命令
/eureka
做出靈光一現的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
527,2,1,2,0,0,"/mogdance","","/莫古莫古舞(/莫古舞) 子命令
/mogdance
跳起莫古莫古舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
528,2,1,2,0,0,"/haurchefant","/hknight","/太棒了 子命令
/haurchefant、/hknight
做出「太棒了！」的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
529,2,1,2,0,0,"/easternstretch","/estretch","/熱身 子命令
/easternstretch、/estretch
做出熱身的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/warmup","",293,0
530,2,1,2,0,0,"/easterndance","/edance","/東方傳統舞蹈 子命令
/easterndance、/edance
跳起東方傳統舞蹈。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
531,2,1,2,0,0,"/rangerpose1r","/rpose1r","/戰隊演武正紅一式(/正紅一式) 子命令
/rangerpose1r、/rpose1r
擺出戰隊演武正紅一式造型。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/rangerposered1","/rposered1",293,0
532,2,1,2,0,0,"/rangerpose2r","/rpose2r","/戰隊演武正黑二式(/正黑二式) 子命令
/rangerpose2r、/rpose2r
擺出戰隊演武正黑二式造型。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/rangerposeblack1","/rposeblack1",293,0
533,2,1,2,0,0,"/rangerpose3r","/rpose3r","/戰隊演武正黃三式(/正黃三式) 子命令
/rangerpose3r、/rpose3r
擺出戰隊演武正黃三式造型。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/rangerposeyellow1","/rposeyellow1",293,0
534,2,1,2,0,0,"/wink","/rightwink","/右飛眼(/飛眼) 子命令
/rightwink、/wink
拋出飛眼。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/rightwink","/wink",293,0
535,2,1,2,0,0,"/rangerpose1l","/rpose1l","/戰隊演武逆紅一式(/逆紅一式) 子命令
/rangerpose1l、/rpose1l
擺出戰隊演武逆紅一式造型。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/rangerposered2","/rposered2",293,0
536,2,1,2,0,0,"/rangerpose2l","/rpose2l","/戰隊演武逆黑二式(/逆黑二式) 子命令
/rangerpose2l、/rpose2l
擺出戰隊演武逆黑二式造型。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/rangerposeblack2","/rposeblack2",293,0
537,2,1,2,0,0,"/rangerpose3l","/rpose3l","/戰隊演武逆黃三式(/逆黃三式) 子命令
/rangerpose3l、/rpose3l
擺出戰隊演武逆黃三式造型。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","/rangerposeyellow2","/rposeyellow2",293,0
538,2,1,2,0,0,"/facepalm","","/捂臉 子命令
/facepalm
做出捂臉的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
539,2,1,2,0,0,"/zantetsuken","/ztk","/斬鐵劍 子命令
/zantetsuken、/ztk
劈斬空間。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
540,2,1,2,0,0,"/flex","","/肉體之美 子命令
/flex
展現肉體之美。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
541,2,1,2,0,0,"/respect","","/默哀 子命令
/respect
做出默哀的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
542,2,1,2,0,0,"/sneer","","/陰險 子命令
/sneer
做出陰險的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
543,2,1,2,0,0,"/prettyplease","/pplease","/撒嬌 子命令
/prettyplease、/pplease
做出撒嬌的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
544,2,1,2,0,0,"/playdead","/pdead","/裝死 子命令
/playdead、/pdead
在地上裝死。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
545,2,1,2,0,0,"/iceheart","","/寒冰的幻想 子命令
/iceheart
與冰共舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
546,2,1,2,0,0,"/moonlift","","/日月之舞 子命令
/moonlift
跳起日月之舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
547,2,1,2,0,0,"/dote","","/表達愛意 子命令
/dote
表達自己的愛意。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
549,2,1,2,0,0,"/spectacles","","/托眼鏡 子命令
/spectacles
調整自己的眼鏡。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
550,2,1,2,0,0,"/songbird","","/小黃鶯之舞 子命令
/songbird
模仿小黃鶯跳舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
551,2,1,2,0,0,"/waterfloat","","/浮水
/waterfloat
浮在水面上。
※該指令只會做出動作，不會顯示文字提示。","","",293,0
552,2,1,2,0,0,"/waterflip","","/水中翻跟頭
/waterflip
在水裡翻跟頭。
※該指令只會做出動作，不會顯示文字提示。","","",293,0
553,2,1,2,0,0,"/puckerup","","/嘟嘴 子命令
/puckerup
把嘴噘起來。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
554,2,1,2,0,0,"/powerup","","/蓄力迸發 子命令
/powerup
迸發出真正的力量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
555,2,1,2,0,0,"/easternbow","/ebow","/行東方禮 子命令
/easternbow、/ebow
做出行東方禮的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
556,2,1,2,0,0,"/squats","","/深蹲 子命令
/squats
進行深蹲運動。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
557,2,1,2,0,0,"/pushups","","/俯臥撐 子命令
/pushups
進行俯臥撐運動。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
558,2,1,2,0,0,"/situps","","/仰臥起坐 子命令
/situps
進行仰臥起坐運動。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
559,2,1,2,0,0,"/breathcontrol","","/深呼吸 子命令
/breathcontrol
進行深呼吸。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
560,2,1,2,0,0,"/converse","","/說話 子命令
/converse
假裝自己在說著什麼。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
561,2,1,2,0,0,"/concentrate","","/認真 子命令
/concentrate
做出認真的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
562,2,1,2,0,0,"/disturbed","","/困惑 子命令
/disturbed
做出困惑的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
563,2,1,2,0,0,"/simper","","/柔和 子命令
/simper
露出柔和的微笑。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
564,2,1,2,0,0,"/beam","","/滿足 子命令
/beam
做出滿足的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
565,2,1,2,0,0,"/attention","","/立正 子命令
/attention
立正站好。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
566,2,1,2,0,0,"/atease","","/稍息 子命令
/atease
做出稍息動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
567,2,1,2,0,0,"/box","","/練拳 子命令
/box
開始進行格鬥訓練。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
568,2,1,2,0,0,"/ritualprayer","","/祝禱 子命令
/ritualprayer
開始進行祝禱。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　做出動作並顯示文字提示。","","",293,0
570,2,1,2,0,0,"/tremble","","/害怕 子命令
/tremble
瑟瑟發抖。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
571,2,1,2,0,0,"/winded","","/單膝跪地 子命令
/winded
做出單膝跪地的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
572,2,1,2,0,0,"/aback","","/大吃一驚 子命令
/aback
做出大吃一驚的動作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
573,2,1,2,0,0,"/greet","","/打招呼 子命令
/greet
打個招呼。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
574,2,1,2,0,0,"/boxstep","","/方形步 子命令
/boxstep
踏起方形步，今夜我是主角。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
575,2,1,2,0,0,"/sidestep","","/側步 子命令
/sidestep
踩著側步起舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
576,2,1,2,0,0,"/ultima","","/究極 子命令
/ultima
展現究極的力量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
577,2,1,2,0,0,"/yoldance","","/胡鷹之舞 子命令
/yoldance
踏起胡鷹之舞。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
579,2,1,2,0,0,"/splash","","/撩水 子命令
/splash
撩起水花。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
581,2,1,2,0,0,"/sweat","","/好熱 子命令
/sweat
假裝自己很熱。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
582,2,1,2,0,0,"/shiver","","/好冷 子命令
/shiver
模仿很冷的樣子。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
583,2,1,2,0,0,"/elucidate","","/說明 子命令
/elucidate
進行說明。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
584,2,1,2,0,0,"/ponder","","/思索 子命令
/ponder
做出思索的表情。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
585,2,1,2,0,0,"/leftwink","","/左飛眼 子命令
/leftwink
拋出飛眼。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
586,2,1,2,0,0,"/getfantasy","","/幻想舞步 子命令
/getfantasy
跳起幻想舞步。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
587,2,1,2,0,0,"/popotostep","","/波波托步 子命令
/popotostep
跳起波波托步。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
588,2,1,2,0,0,"/hum","","/哼歌 子命令
/hum
靜靜哼一首歌。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
589,2,1,2,0,0,"/confirm","","/確認 子命令
/confirm
仔細進行確認。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>動作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做動作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出動作並顯示文字提示。","","",293,0
